Champoin Type,Team A,Team B,Team A Score,Team B Score,Match Time,day
الدوري البرتغالي,موريرنسي,فاماليكاو,2,2,17:30,11/29/2025
الدوري البرتغالي,ناسيونال ماديرا,بنفيكا,1,2,20:00,11/29/2025
الدوري البرتغالي,جل فيسنتي,تونديلا,0,1,22:30,11/29/2025
دوري أبطال أفريقيا,سانت إيلوا لوبوبو,الهلال السوداني,1,1,15:00,11/30/2025
دوري أبطال أفريقيا,ستاد مالي,سيمبا,2,1,18:00,11/30/2025
الكونفيدرالية الأفريقية,نيروبي يونايتد,أس مانيما يونيون,0,1,15:00,11/30/2025
الكونفيدرالية الأفريقية,سان بيدرو,دجوليبا,2,0,18:00,11/30/2025
الكونفيدرالية الأفريقية,سينجيدا بلاك ستارز,ستيلينبوش,1,1,18:00,11/30/2025
كأس مصر,فاركو,ت.بني سويف,2,0,14:30,11/30/2025
كأس مصر,إنبي,المقاولون العرب,1,0,17:00,11/30/2025
الدوري الإنجليزي,كريستال بالاس,مانشستر يونايتد,1,2,14:00,11/30/2025
الدوري الإنجليزي,نوتينجهام فورست,برايتون,0,2,16:05,11/30/2025
الدوري الإنجليزي,أستون فيلا,وولفرهامبتون,1,0,16:05,11/30/2025
الدوري الإنجليزي,وست هام يونايتد,ليفربول,0,2,16:05,11/30/2025
الدوري الإنجليزي,تشيلسي,أرسنال,1,1,18:30,11/30/2025
الدوري الإسباني,ريال سوسيداد,فياريال,2,3,15:00,11/30/2025
الدوري الإسباني,اشبيلية,ريال بيتيس,0,2,17:15,11/30/2025
الدوري الإسباني,سيلتا فيجو,اسبانيول,0,1,19:30,11/30/2025
الدوري الإسباني,جيرونا,ريال مدريد,1,1,22:00,11/30/2025
تصفيات كأس العالم لكرة السلة - أفريقيا,الكاميرون,جنوب السودان,60,56,12:00,11/30/2025
تصفيات كأس العالم لكرة السلة - أفريقيا,ليبيا,كاب فيردي,74,85,15:00,11/30/2025
تصفيات كأس العالم لكرة السلة - أفريقيا,غينيا,تونس,66,57,18:00,11/30/2025
تصفيات كأس العالم لكرة السلة - أفريقيا,نيجيريا,رواندا,75,69,21:00,11/30/2025
الدوري الإيطالي,ليتشي,تورينو,2,1,13:30,11/30/2025
الدوري الإيطالي,بيزا كالتشيو,إنتر ميلان,0,2,16:00,11/30/2025
الدوري الإيطالي,أتالانتا,فيورنتينا,2,0,19:00,11/30/2025
الدوري الإيطالي,روما,نابولي,0,1,21:45,11/30/2025
الدوري الفرنسي,ستراسبورج,بريست,1,2,16:00,11/30/2025
الدوري الفرنسي,لوهافر,ليل,0,1,18:15,11/30/2025
الدوري الفرنسي,أنجيه,لانس,1,2,18:15,11/30/2025
الدوري الفرنسي,لوريان,نيس,3,1,18:15,11/30/2025
الدوري الفرنسي,ليون,نانت,3,0,21:45,11/30/2025
الدوري الألماني,هامبورج,شتوتجارت,2,1,16:30,11/30/2025
الدوري الألماني,آ. فرانكفورت,فولفسبورج,1,1,18:30,11/30/2025
الدوري الألماني,فرايبورج,ماينز,4,0,20:30,11/30/2025
الدوري التركي,انطاليا سبور,جوزتيبي,1,2,16:00,11/30/2025
الدوري التركي,فاتح كاراجومروك,بشكتاش,0,2,19:00,11/30/2025
الدوري البرتغالي,ريو آفي,سانتا كلارا,1,1,17:30,11/30/2025
الدوري البرتغالي,سبورتينج لشبونة,إستريلا,4,0,20:00,11/30/2025
الدوري البرتغالي,بورتو,إستوريل برايا,1,0,22:30,11/30/2025
كأس العرب,تونس (الثاني),سوريا,0,1,15:00,12/01/2025
كأس العرب,قطر,فلسطين,0,1,17:45,12/01/2025
كأس مصر,حرس الحدود,الإسماعيلي,3,1,17:00,12/01/2025
كأس مصر,طلائع الجيش,السكة الحديد,2,0,19:30,12/01/2025
الدوري الإسباني,رايو فاييكانو,فالنسيا,1,1,22:00,12/01/2025
الدوري الإيطالي,بولونيا,كريمونيسي,1,3,21:45,12/01/2025
الدوري التركي,سامسون سبور,ألانيا سبور,1,1,19:00,12/01/2025
الدوري التركي,فنربخشة,جالاتا سراي,1,1,19:00,12/01/2025
الدوري البرتغالي,أروكا,سبورتينج براجا,0,4,22:15,12/01/2025
كأس العرب,المغرب (الثاني),جزر القمر,3,1,14:00,12/02/2025
كأس العرب,مصر (الثاني),الكويت,1,1,16:30,12/02/2025
كأس العرب,السعودية,عمان,2,1,19:00,12/02/2025
الدوري الإنجليزي,فولهام,مانشستر سيتي,4,5,21:30,12/02/2025
الدوري الإنجليزي,بورنموث,إيفرتون,0,1,21:30,12/02/2025
الدوري الإنجليزي,نيوكاسل,توتنهام هوتسبر,2,2,22:15,12/02/2025
الدوري الإسباني,برشلونة,اتلتيكو مدريد,3,1,22:00,12/02/2025
كأس إيطاليا,يوفنتوس,أودينيزي,2,0,22:00,12/02/2025
كأس ألمانيا,مونشنجلادباخ,سانت باولي,1,2,19:00,12/02/2025
كأس ألمانيا,هيرتا برلين,كايزرسلاوترن,6,1,19:00,12/02/2025
كأس ألمانيا,لايبزيج,ماجديبورج,3,1,22:00,12/02/2025
كأس ألمانيا,بروسيا دورتموند,باير ليفركوزن,0,1,22:00,12/02/2025
كأس العرب,الجزائر (الثاني),السودان,0,0,14:00,12/03/2025
كأس العرب,العراق,البـــحرين,2,1,16:30,12/03/2025
كأس العرب,الأردن,الإمارات,2,1,19:00,12/03/2025
الدوري المصري,كهرباء الإسماعيلية,بيراميدز,1,2,20:00,12/03/2025
الدوري الإنجليزي,أرسنال,برينتفورد,2,0,21:30,12/03/2025
الدوري الإنجليزي,بيرنلي,كريستال بالاس,0,1,21:30,12/03/2025
الدوري الإنجليزي,برايتون,أستون فيلا,3,4,21:30,12/03/2025
الدوري الإنجليزي,وولفرهامبتون,نوتينجهام فورست,0,1,21:30,12/03/2025
الدوري الإنجليزي,ليدز يونايتد,تشيلسي,3,1,22:15,12/03/2025
الدوري الإنجليزي,ليفربول,سندرلاند,1,1,22:15,12/03/2025
الدوري الإسباني,أتلتيك بلباو,ريال مدريد,0,3,20:00,12/03/2025
كأس إيطاليا,أتالانتا,جنوى,4,0,16:00,12/03/2025
كأس إيطاليا,نابولي,كالياري,1,1,19:00,12/03/2025
كأس إيطاليا,إنتر ميلان,فينيزيا,5,1,22:00,12/03/2025
كأس ألمانيا,فرايبورج,دارمشتات,2,0,19:00,12/03/2025
كأس ألمانيا,بوخوم,شتوتجارت,0,2,19:00,12/03/2025
كأس ألمانيا,هامبورج,هولشتاين كيل,1,1,21:45,12/03/2025
كأس ألمانيا,يونيون برلين,بايرن ميونيخ,2,3,21:45,12/03/2025
كأس العرب,فلسطين,تونس (الثاني),2,2,16:30,12/04/2025
كأس العرب,سوريا,قطر,1,1,19:00,12/04/2025
كأس مصر,الجونة,بترول أسيوط,2,1,14:30,12/04/2025
الدوري الإنجليزي,مانشستر يونايتد,وست هام يونايتد,1,1,22:00,12/04/2025
كأس إيطاليا,بولونيا,بارما,2,1,19:00,12/04/2025
كأس إيطاليا,لاتسيو,ميلان,1,0,22:00,12/04/2025
كأس العرب,عمان,المغرب (الثاني),0,0,16:30,12/05/2025
كأس العرب,جزر القمر,السعودية,1,3,20:30,12/05/2025
الدوري الإسباني,ريال أوفييدو,مايوركا,0,0,22:00,12/05/2025
الدوري الفرنسي,بريست,موناكو,1,0,20:00,12/05/2025
الدوري الفرنسي,ليل,مارسيليا,1,0,22:00,12/05/2025
الدوري الألماني,ماينز,مونشنجلادباخ,0,1,21:30,12/05/2025
دوري القسم الثاني-أ,السكة الحديد,بروكسي,0,0,14:30,12/05/2025
الدوري التركي,جالاتا سراي,سامسون سبور,3,2,19:00,12/05/2025
الدوري البرتغالي,بنفيكا,سبورتينج لشبونة,1,1,22:15,12/05/2025
كأس العرب,الكويت,الأردن,1,3,13:00,12/06/2025
كأس العرب,البـــحرين,الجزائر (الثاني),1,5,15:30,12/06/2025
كأس العرب,السودان,العراق,0,2,18:00,12/06/2025
كأس العرب,الإمارات,مصر (الثاني),1,1,20:30,12/06/2025
الدوري المصري,بتروجت,بيراميدز,2,2,20:00,12/06/2025
الدوري الإنجليزي,أستون فيلا,أرسنال,2,1,14:30,12/06/2025
الدوري الإنجليزي,نيوكاسل,بيرنلي,2,1,17:00,12/06/2025
الدوري الإنجليزي,مانشستر سيتي,سندرلاند,3,0,17:00,12/06/2025
الدوري الإنجليزي,إيفرتون,نوتينجهام فورست,3,0,17:00,12/06/2025
الدوري الإنجليزي,بورنموث,تشيلسي,0,0,17:00,12/06/2025
الدوري الإنجليزي,توتنهام هوتسبر,برينتفورد,2,0,17:00,12/06/2025
الدوري الإنجليزي,ليدز يونايتد,ليفربول,3,3,19:30,12/06/2025
الدوري الإسباني,فياريال,خيتافي,2,0,15:00,12/06/2025
الدوري الإسباني,ألافيس,ريال سوسيداد,1,0,17:15,12/06/2025
الدوري الإسباني,ريال بيتيس,برشلونة,3,5,19:30,12/06/2025
الدوري الإسباني,أتلتيك بلباو,اتلتيكو مدريد,1,0,22:00,12/06/2025
الدوري الإيطالي,ساسولو,فيورنتينا,3,1,16:00,12/06/2025
الدوري الإيطالي,إنتر ميلان,كومو,4,0,19:00,12/06/2025
الدوري الإيطالي,هيلاس فيرونا,أتالانتا,3,1,21:45,12/06/2025
الدوري الفرنسي,نانت,لانس,1,2,18:00,12/06/2025
الدوري الفرنسي,تولوز,ستراسبورج,1,0,20:00,12/06/2025
الدوري الفرنسي,باريس سان جيرمان,رين,5,0,22:05,12/06/2025
الدوري الألماني,هايدنهايم,فرايبورج,2,1,16:30,12/06/2025
الدوري الألماني,أوجسبورج,باير ليفركوزن,2,0,16:30,12/06/2025
الدوري الألماني,شتوتجارت,بايرن ميونيخ,0,5,16:30,12/06/2025
الدوري الألماني,فولفسبورج,يونيون برلين,3,1,16:30,12/06/2025
الدوري الألماني,كولن,سانت باولي,1,1,16:30,12/06/2025
الدوري الألماني,لايبزيج,آ. فرانكفورت,6,0,19:30,12/06/2025
الدوري المصري الممتاز - سيدات,الأهلي,الزمالك,5,0,14:30,12/06/2025
الدوري المصري الممتاز - سيدات,البنك الأهلي,بيراميدز,2,2,14:30,12/06/2025
الدوري المصري الممتاز - سيدات,رع,انبي,2,3,14:30,12/06/2025
الدوري المصري الممتاز - سيدات,اتحاد بسيون,وادي دجلة,0,6,14:30,12/06/2025
الدوري المصري الممتاز - سيدات,بالم هيلز,مودرن سبورت,2,1,14:30,12/06/2025
الدوري المصري الممتاز - سيدات,المقاولون العرب,الطيران,6,0,14:30,12/06/2025
الدوري المصري الممتاز - سيدات,زد,مسار,0,4,14:30,12/06/2025
الدوري التركي,ايوبسبور,قيصري سبور,1,1,13:30,12/06/2025
الدوري التركي,قونيا سبور,ريزه سبور,1,1,16:00,12/06/2025
الدوري التركي,إسطنبول باشاكشهير,فنربخشة,1,1,19:00,12/06/2025
الدوري البرتغالي,سانتا كلارا,كازا بيا,1,0,17:30,12/06/2025
الدوري البرتغالي,اي في اس فوتبول,ريو آفي,1,2,20:00,12/06/2025
الدوري البرتغالي,فاماليكاو,سبورتينج براجا,1,2,22:30,12/06/2025
كأس العرب,سوريا,فلسطين,0,0,19:00,12/07/2025
كأس العرب,قطر,تونس (الثاني),0,3,19:00,12/07/2025
الدوري الإنجليزي,برايتون,وست هام يونايتد,1,1,16:00,12/07/2025
الدوري الإنجليزي,فولهام,كريستال بالاس,1,2,18:30,12/07/2025
الدوري الإسباني,إلتشي,جيرونا,3,0,15:00,12/07/2025
الدوري الإسباني,فالنسيا,اشبيلية,1,1,17:15,12/07/2025
الدوري الإسباني,اسبانيول,رايو فاييكانو,1,0,19:30,12/07/2025
الدوري الإسباني,ريال مدريد,سيلتا فيجو,0,2,22:00,12/07/2025
الدوري الإيطالي,كريمونيسي,ليتشي,2,0,13:30,12/07/2025
الدوري الإيطالي,كالياري,روما,1,0,16:00,12/07/2025
الدوري الإيطالي,لاتسيو,بولونيا,1,1,19:00,12/07/2025
الدوري الإيطالي,نابولي,يوفنتوس,2,1,21:45,12/07/2025
الدوري الفرنسي,نيس,أنجيه,0,1,16:00,12/07/2025
الدوري الفرنسي,لوهافر,نادي باريس,0,0,18:15,12/07/2025
الدوري الفرنسي,اوكسير,ميتز,3,1,18:15,12/07/2025
الدوري الفرنسي,لوريان,ليون,1,0,21:45,12/07/2025
الدوري الألماني,هامبورج,فيردر بريمن,3,2,16:30,12/07/2025
الدوري الألماني,بروسيا دورتموند,هوفنهايم,2,0,18:30,12/07/2025
الدوري المصري الممتاز - سيدات,المصري,إس أي كا إف سـي الرياضي,3,2,14:30,12/07/2025
الدوري التركي,جنتشلربيرليجي,فاتح كاراجومروك,3,0,13:30,12/07/2025
الدوري التركي,كوجالي سبور,قاسم باشا,0,0,16:00,12/07/2025
الدوري التركي,جوزتيبي,طرابزون سبور,1,2,19:00,12/07/2025
الدوري البرتغالي,إستوريل برايا,موريرنسي,3,3,17:30,12/07/2025
الدوري البرتغالي,ألفيركا,ناسيونال ماديرا,1,0,20:00,12/07/2025
الدوري البرتغالي,إستريلا,أروكا,3,1,20:00,12/07/2025
الدوري البرتغالي,تونديلا,بورتو,0,2,22:30,12/07/2025
كأس العرب,المغرب (الثاني),السعودية,1,0,19:00,12/08/2025
كأس العرب,عمان,جزر القمر,2,1,19:00,12/08/2025
الدوري الإنجليزي,وولفرهامبتون,مانشستر يونايتد,1,4,22:00,12/08/2025
الدوري الإسباني,أوساسونا,ليفانتي,2,0,22:00,12/08/2025
الدوري الإيطالي,بيزا كالتشيو,بارما,0,1,16:00,12/08/2025
الدوري الإيطالي,أودينيزي,جنوى,1,2,19:00,12/08/2025
الدوري الإيطالي,تورينو,ميلان,2,3,21:45,12/08/2025
الدوري التركي,بشكتاش,غازي عنتاب بي.بي.كي,2,2,19:00,12/08/2025
الدوري التركي,ألانيا سبور,انطاليا سبور,0,0,19:00,12/08/2025
الدوري البرتغالي,فيتوريا جيماريش,جل فيسنتي,0,0,22:30,12/08/2025
كأس العرب,الإمارات,الكويت,3,1,16:30,12/09/2025
كأس العرب,مصر (الثاني),الأردن,0,3,16:30,12/09/2025
كأس العرب,الجزائر (الثاني),العراق,2,0,19:00,12/09/2025
كأس العرب,البـــحرين,السودان,3,1,19:00,12/09/2025
كأس رابطة الأندية,فاركو,المقاولون العرب,3,2,17:00,12/09/2025
كأس رابطة الأندية,بيراميدز,البنك الاهلي,1,6,20:00,12/09/2025
كأس رابطة الأندية,كهرباء الإسماعيلية,الزمالك,3,3,20:00,12/09/2025
دوري أبطال أوروبا,نادي كايرات,أولمبياكوس,0,1,17:30,12/09/2025
دوري أبطال أوروبا,بايرن ميونيخ,سبورتينج لشبونة,3,1,19:45,12/09/2025
دوري أبطال أوروبا,موناكو,جالاتا سراي,1,0,22:00,12/09/2025
دوري أبطال أوروبا,إنتر ميلان,ليفربول,0,1,22:00,12/09/2025
دوري أبطال أوروبا,برشلونة,آ. فرانكفورت,2,1,22:00,12/09/2025
دوري أبطال أوروبا,سان جيلواز,مارسيليا,2,3,22:00,12/09/2025
دوري أبطال أوروبا,إيندهوفن,اتلتيكو مدريد,2,3,22:00,12/09/2025
دوري أبطال أوروبا,توتنهام هوتسبر,سلافيا براج,3,0,22:00,12/09/2025
دوري أبطال أوروبا,أتالانتا,تشيلسي,2,1,22:00,12/09/2025
دوري أبطال آسيا للنخبة,فيسيل كوبه,تشنغدو رونغتشينغ,2,2,12:00,12/09/2025
دوري أبطال آسيا للنخبة,ماتشيدا زيلفيا,أولسان هيونداي,3,1,12:00,12/09/2025
دوري أبطال آسيا للنخبة,جوهور دارول تاكزيم,شنغهاي بورت,0,0,14:15,12/09/2025
دوري أبطال آسيا للنخبة,بوريرام,جانجوون,2,2,14:15,12/09/2025
الدوري المصري الممتاز - سيدات,البنك الأهلي,مسار,0,8,14:30,12/09/2025
كأس رابطة الأندية,طلائع الجيش,سيراميكا كليوباترا,2,0,17:00,12/10/2025
كأس رابطة الأندية,الإسماعيلي,الجونة,1,3,20:00,12/10/2025
كأس رابطة الأندية,زد,سموحة,1,0,20:00,12/10/2025
دوري أبطال أوروبا,فياريال,كوبنهاجن,2,3,19:45,12/10/2025
دوري أبطال أوروبا,كاراباج اجدام,أياكس امستردام,2,4,19:45,12/10/2025
دوري أبطال أوروبا,ريال مدريد,مانشستر سيتي,1,2,22:00,12/10/2025
دوري أبطال أوروبا,بنفيكا,نابولي,2,0,22:00,12/10/2025
دوري أبطال أوروبا,يوفنتوس,نادي بافوس,2,0,22:00,12/10/2025
دوري أبطال أوروبا,كلوب بروج,أرسنال,0,3,22:00,12/10/2025
دوري أبطال أوروبا,أتلتيك بلباو,باريس سان جيرمان,0,0,22:00,12/10/2025
دوري أبطال أوروبا,بروسيا دورتموند,جليمت,2,2,22:00,12/10/2025
دوري أبطال أوروبا,باير ليفركوزن,نيوكاسل,2,2,22:00,12/10/2025
دوري أبطال آسيا للنخبة,سول,ملبورن سيتي,1,1,12:00,12/10/2025
دوري أبطال آسيا للنخبة,سانفريس هيروشيما,شانغهاي شينهوا,1,0,12:00,12/10/2025
كأس العرب,المغرب (الثاني),سوريا,1,0,16:30,12/11/2025
كأس العرب,فلسطين,السعودية,1,2,19:30,12/11/2025
كأس رابطة الأندية,الاتحاد السكندري,المصري,0,0,17:00,12/11/2025
كأس رابطة الأندية,وادي دجلة,بتروجت,1,2,20:00,12/11/2025
الدوري الأوروبي,دينامو زغرب,ريال بيتيس,1,3,19:45,12/11/2025
الدوري الأوروبي,يونج بويز,ليل,1,0,19:45,12/11/2025
الدوري الأوروبي,شتورم جراتس,سرفينا زافيزدا,0,1,19:45,12/11/2025
الدوري الأوروبي,شتوتجارت,مكابى تل ابيب,4,1,19:45,12/11/2025
الدوري الأوروبي,أوتريخت,نوتينجهام فورست,1,2,19:45,12/11/2025
الدوري الأوروبي,فيرينكفاروسي,جلاسكو رينجرز,2,1,19:45,12/11/2025
الدوري الأوروبي,نيس,سبورتينج براجا,0,1,19:45,12/11/2025
الدوري الأوروبي,ميتييلاند,جينك,1,0,19:45,12/11/2025
الدوري الأوروبي,لودوجوريتس,باوك سالونيكا,3,3,19:45,12/11/2025
الدوري الأوروبي,ليون,جو أهيد إيجلز,2,1,22:00,12/11/2025
الدوري الأوروبي,فرايبورج,ريد بول سالزبورج,1,0,22:00,12/11/2025
الدوري الأوروبي,سيلتا فيجو,بولونيا,1,2,22:00,12/11/2025
الدوري الأوروبي,سلتيك,روما,0,3,22:00,12/11/2025
الدوري الأوروبي,بازل,أستون فيلا,1,2,22:00,12/11/2025
الدوري الأوروبي,ستيوا بوخارست,فينورد,4,3,22:00,12/11/2025
الدوري الأوروبي,بران,فنربخشة,0,4,22:00,12/11/2025
الدوري الأوروبي,باناثينايكوس,فيكتوريا بلزن,0,0,22:00,12/11/2025
الدوري الأوروبي,بورتو,مالمو,2,1,22:00,12/11/2025
دوري المؤتمر الأوروبي,دريتا,الكمار,0,3,19:45,12/11/2025
دوري المؤتمر الأوروبي,يونيفيرسيتاتيا كرايوفا,سبارتا براج,1,2,19:45,12/11/2025
دوري المؤتمر الأوروبي,شكينديا,سلوفان براتيسلافا,2,0,19:45,12/11/2025
دوري المؤتمر الأوروبي,سامسون سبور,ايك اثينا,1,2,19:45,12/11/2025
دوري المؤتمر الأوروبي,نادي نوح,ليجيا وارسو,2,1,19:45,12/11/2025
دوري المؤتمر الأوروبي,هاكين,آيك لارانكا,1,1,19:45,12/11/2025
دوري المؤتمر الأوروبي,نادي ياجييلونيا بياويستوك,رايو فاييكانو,1,2,19:45,12/11/2025
دوري المؤتمر الأوروبي,فيورنتينا,دينامو كييف,2,1,19:45,12/11/2025
دوري المؤتمر الأوروبي,بريدابليك,شامروك روفرز,3,1,19:45,12/11/2025
دوري المؤتمر الأوروبي,ليخ بوزنان,ماينز,1,1,22:00,12/11/2025
دوري المؤتمر الأوروبي,أبيردين,ستراسبورج,0,1,22:00,12/11/2025
دوري المؤتمر الأوروبي,راكوف تشانستوخوفا,زرينيسكي موستا,1,0,22:00,12/11/2025
دوري المؤتمر الأوروبي,لينكولن,سيجما أولوموتس,2,1,22:00,12/11/2025
دوري المؤتمر الأوروبي,رييكا,نادي إن كيه تسيليى,3,0,22:00,12/11/2025
دوري المؤتمر الأوروبي,رابيد فيينا,أومونيا,0,1,22:00,12/11/2025
دوري المؤتمر الأوروبي,شيلبورن,كريستال بالاس,0,3,22:00,12/11/2025
دوري المؤتمر الأوروبي,هامرون سبارتانز,شاختار دونيتسك,0,2,22:00,12/11/2025
دوري المؤتمر الأوروبي,كووبيون بالوسيورا,لويزان سبورت,0,0,22:00,12/11/2025
دوري القسم الثاني-أ,الترسانة,طنطا‏,1,1,14:30,12/11/2025
دوري القسم الثاني-أ,لافيينا أف سي,أبو قير للاسمدة,3,1,14:30,12/11/2025
دوري القسم الثاني-أ,ديروط,السكة الحديد,0,0,14:30,12/11/2025
كأس العرب,الأردن,العراق,1,0,16:30,12/12/2025
كأس العرب,الجزائر (الثاني),الإمارات,1,1,19:30,12/12/2025
كأس رابطة الأندية,الأهلي,إنبي,0,1,20:00,12/12/2025
الدوري الإسباني,ريال سوسيداد,جيرونا,1,2,22:00,12/12/2025
الدوري الإيطالي,ليتشي,بيزا كالتشيو,1,0,21:45,12/12/2025
الدوري الفرنسي,أنجيه,نانت,4,1,21:45,12/12/2025
الدوري الألماني,يونيون برلين,لايبزيج,3,1,21:30,12/12/2025
دوري القسم الثاني-أ,راية الرياضي,بترول أسيوط,1,2,14:30,12/12/2025
دوري القسم الثاني-أ,المصرية للاتصالات,الانتاج الحربي,1,2,14:30,12/12/2025
دوري القسم الثاني-أ,بروكسي,مسار,1,4,14:30,12/12/2025
دوري القسم الثاني-أ,أسوان,القناة,0,2,14:30,12/12/2025
دوري القسم الثاني-أ,مالية كفر الزيات,الداخلية,1,2,14:30,12/12/2025
دوري القسم الثاني-أ,المنصورة,بلدية المحلة,1,3,14:30,12/12/2025
الدوري المصري الممتاز - سيدات,وادي دجلة,رع,4,0,14:30,12/12/2025
الدوري المصري الممتاز - سيدات,انبي,البنك الأهلي,0,2,14:30,12/12/2025
الدوري المصري الممتاز - سيدات,بيراميدز,الأهلي,0,2,14:30,12/12/2025
الدوري المصري الممتاز - سيدات,إس أي كا إف سـي الرياضي,المقاولون العرب,2,3,14:30,12/12/2025
الدوري المصري الممتاز - سيدات,الطيران,زد,0,13,14:30,12/12/2025
الدوري التركي,قاسم باشا,جنتشلربيرليجي,0,0,19:00,12/12/2025
الدوري الإنجليزي,تشيلسي,إيفرتون,2,0,17:00,12/13/2025
الدوري الإنجليزي,ليفربول,برايتون,2,0,17:00,12/13/2025
الدوري الإنجليزي,بيرنلي,فولهام,2,3,19:30,12/13/2025
الدوري الإنجليزي,أرسنال,وولفرهامبتون,2,1,22:00,12/13/2025
الدوري الإسباني,اتلتيكو مدريد,فالنسيا,2,1,15:00,12/13/2025
الدوري الإسباني,مايوركا,إلتشي,3,1,17:15,12/13/2025
الدوري الإسباني,برشلونة,أوساسونا,2,0,19:30,12/13/2025
الدوري الإسباني,خيتافي,اسبانيول,0,1,22:00,12/13/2025
الدوري الإيطالي,تورينو,كريمونيسي,1,0,16:00,12/13/2025
الدوري الإيطالي,بارما,لاتسيو,0,1,19:00,12/13/2025
الدوري الإيطالي,أتالانتا,كالياري,2,1,21:45,12/13/2025
الدوري الفرنسي,رين,بريست,3,1,18:00,12/13/2025
الدوري الفرنسي,ميتز,باريس سان جيرمان,2,3,20:00,12/13/2025
الدوري الفرنسي,نادي باريس,تولوز,0,3,22:00,12/13/2025
الدوري الألماني,هوفنهايم,هامبورج,4,1,16:30,12/13/2025
الدوري الألماني,مونشنجلادباخ,فولفسبورج,1,3,16:30,12/13/2025
الدوري الألماني,آ. فرانكفورت,أوجسبورج,1,0,16:30,12/13/2025
الدوري الألماني,سانت باولي,هايدنهايم,2,1,16:30,12/13/2025
الدوري الألماني,باير ليفركوزن,كولن,2,0,19:30,12/13/2025
الدوري المصري الممتاز - سيدات,مسار,بالم هيلز,4,0,14:30,12/13/2025
الدوري المصري الممتاز - سيدات,مودرن سبورت,اتحاد بسيون,6,0,14:30,12/13/2025
الدوري المصري الممتاز - سيدات,الزمالك,المصري,3,2,14:30,12/13/2025
الدوري التركي,ريزه سبور,ايوبسبور,3,0,13:30,12/13/2025
الدوري التركي,قيصري سبور,ألانيا سبور,0,0,16:00,12/13/2025
الدوري التركي,انطاليا سبور,جالاتا سراي,1,4,19:00,12/13/2025
الدوري البرتغالي,كازا بيا,جل فيسنتي,1,1,17:30,12/13/2025
الدوري البرتغالي,ريو آفي,فيتوريا جيماريش,0,1,20:00,12/13/2025
الدوري البرتغالي,سبورتينج لشبونة,اي في اس فوتبول,6,0,22:30,12/13/2025
الدوري الإنجليزي,وست هام يونايتد,أستون فيلا,2,3,16:00,12/14/2025
الدوري الإنجليزي,كريستال بالاس,مانشستر سيتي,0,3,16:00,12/14/2025
الدوري الإنجليزي,سندرلاند,نيوكاسل,1,0,16:00,12/14/2025
الدوري الإنجليزي,نوتينجهام فورست,توتنهام هوتسبر,3,0,16:00,12/14/2025
الدوري الإنجليزي,برينتفورد,ليدز يونايتد,1,1,18:30,12/14/2025
الدوري الإسباني,اشبيلية,ريال أوفييدو,4,0,15:00,12/14/2025
الدوري الإسباني,سيلتا فيجو,أتلتيك بلباو,2,0,17:15,12/14/2025
الدوري الإسباني,ألافيس,ريال مدريد,1,2,22:00,12/14/2025
الدوري الإيطالي,ميلان,ساسولو,2,2,13:30,12/14/2025
الدوري الإيطالي,فيورنتينا,هيلاس فيرونا,1,2,16:00,12/14/2025
الدوري الإيطالي,أودينيزي,نابولي,1,0,16:00,12/14/2025
الدوري الإيطالي,جنوى,إنتر ميلان,1,2,19:00,12/14/2025
الدوري الإيطالي,بولونيا,يوفنتوس,0,1,21:45,12/14/2025
الدوري الفرنسي,ليون,لوهافر,1,0,16:00,12/14/2025
الدوري الفرنسي,لانس,نيس,2,0,18:15,12/14/2025
الدوري الفرنسي,اوكسير,ليل,3,4,18:15,12/14/2025
الدوري الفرنسي,ستراسبورج,لوريان,0,0,18:15,12/14/2025
الدوري الفرنسي,مارسيليا,موناكو,1,0,21:45,12/14/2025
الدوري الألماني,فرايبورج,بروسيا دورتموند,1,1,16:30,12/14/2025
الدوري الألماني,بايرن ميونيخ,ماينز,2,2,18:30,12/14/2025
الدوري الألماني,فيردر بريمن,شتوتجارت,0,4,20:30,12/14/2025
الدوري التركي,غازي عنتاب بي.بي.كي,جوزتيبي,0,1,13:30,12/14/2025
الدوري التركي,فاتح كاراجومروك,كوجالي سبور,1,1,16:00,12/14/2025
الدوري التركي,سامسون سبور,إسطنبول باشاكشهير,0,2,19:00,12/14/2025
الدوري التركي,طرابزون سبور,بشكتاش,3,3,19:00,12/14/2025
الدوري البرتغالي,فاماليكاو,إستوريل برايا,4,0,17:30,12/14/2025
الدوري البرتغالي,موريرنسي,بنفيكا,0,4,20:00,12/14/2025
الدوري البرتغالي,أروكا,ألفيركا,1,0,22:30,12/14/2025
كأس العرب,المغرب (الثاني),الإمارات,3,0,16:30,12/15/2025
كأس العرب,السعودية,الأردن,0,1,19:30,12/15/2025
الدوري الإنجليزي,مانشستر يونايتد,بورنموث,4,4,22:00,12/15/2025
الدوري الإسباني,رايو فاييكانو,ريال بيتيس,0,0,22:00,12/15/2025
الدوري الإيطالي,روما,كومو,1,0,21:45,12/15/2025
الدوري التركي,فنربخشة,قونيا سبور,4,0,19:00,12/15/2025
الدوري البرتغالي,ناسيونال ماديرا,تونديلا,3,1,19:30,12/15/2025
الدوري البرتغالي,سبورتينج براجا,سانتا كلارا,1,0,20:45,12/15/2025
الدوري البرتغالي,بورتو,إستريلا,3,1,22:45,12/15/2025
