Champoin Type,Team A,Team B,Team A Score,Team B Score,Match Time,day
مباريات ودية - منتخبات,كوت ديفوار,توجـــو,2,1,18:00,09/24/2022
مباريات ودية - منتخبات,بوليفيا,السنغال,0,2,19:00,09/24/2022
دوري الأمم الأوروبية,اندورا,لاتفيا,1,1,15:00,09/25/2022
دوري الأمم الأوروبية,مولدوفا,ليشتنشتاين,2,0,15:00,09/25/2022
دوري الأمم الأوروبية,سلوفاكيا,بيلاروسيا,1,1,18:00,09/25/2022
دوري الأمم الأوروبية,إذربيجان,كازاخستان,3,0,18:00,09/25/2022
دوري الأمم الأوروبية,النمسا,كرواتيا,1,3,20:45,09/25/2022
دوري الأمم الأوروبية,الدنمارك,فرنسا,2,0,20:45,09/25/2022
دوري الأمم الأوروبية,هولندا,بلجيكا,1,0,20:45,09/25/2022
دوري الأمم الأوروبية,ويلز,بولندا,0,1,20:45,09/25/2022
دوري الأمم الأوروبية,جزر فاروه,تركيا,2,1,20:45,09/25/2022
دوري الأمم الأوروبية,لوكسمبرج,ليتوانيا,1,0,20:45,09/25/2022
دوري أبطال أفريقيا,الزمالك,إليكت سبورت,2,0,20:00,09/25/2022
مباريات ودية -أندية,الأهلي,أسوان,2,1,16:00,09/25/2022
دوري الأمم الأوروبية,إنجلترا,ألمانيا,3,3,20:45,09/26/2022
دوري الأمم الأوروبية,المجر,إيطاليا,0,2,20:45,09/26/2022
دوري الأمم الأوروبية,الجبل الأسود,فنلندا,0,2,20:45,09/26/2022
دوري الأمم الأوروبية,رومانيا,البوسنة والهرسك,4,1,20:45,09/26/2022
دوري الأمم الأوروبية,جبل طارق,جورجيا,1,2,20:45,09/26/2022
دوري الأمم الأوروبية,مقدونيا,بلغاريا,0,1,20:45,09/26/2022
دوري الأمم الأوروبية,سان مارينو,إستونيا,0,4,20:45,09/26/2022
مباريات ودية - منتخبات,مصر,بنين الأولمبي,2,0,18:00,09/26/2022
دوري الأمم الأوروبية,البرتغال,إسبانيا,0,1,20:45,09/27/2022
دوري الأمم الأوروبية,سويسرا,التشيك,2,1,20:45,09/27/2022
دوري الأمم الأوروبية,أيرلندا,أرمينيا,3,2,20:45,09/27/2022
دوري الأمم الأوروبية,ألبانيا,أيسلندا,1,1,20:45,09/27/2022
دوري الأمم الأوروبية,النرويج,صربيا,0,2,20:45,09/27/2022
دوري الأمم الأوروبية,السويد,سلوفينيا,1,1,20:45,09/27/2022
دوري الأمم الأوروبية,أوكرانيا,إسكتلندا,0,0,20:45,09/27/2022
دوري الأمم الأوروبية,اليونان,إيرلندا الشمالية,3,1,20:45,09/27/2022
دوري الأمم الأوروبية,كوسوفو,قبرص,5,1,20:45,09/27/2022
مباريات ودية - منتخبات,الإمارات,فنزويلا,0,4,17:00,09/27/2022
مباريات ودية - منتخبات,مصر,ليبيريا,3,0,20:00,09/27/2022
مباريات ودية - منتخبات,أمريكا,السعودية,0,0,20:00,09/27/2022
مباريات ودية - منتخبات,البرازيل,تونس,5,1,20:30,09/27/2022
مباريات ودية - منتخبات,المغرب,باراجواي,0,0,21:00,09/27/2022
مباريات ودية - منتخبات,الجزائر,نيجيريا,2,1,21:00,09/27/2022
مباريات ودية -أندية,الأهلي,طلائع الجيش,0,0,16:00,09/29/2022
الدوري الإسباني,أتلتيك بلباو,الميريا,4,0,21:00,09/30/2022
الدوري الإسباني,قادش,فياريال,0,0,14:00,10/01/2022
الدوري الإسباني,خيتافي,بلد الوليد,2,3,16:15,10/01/2022
الدوري الإسباني,اشبيلية,اتلتيكو مدريد,0,2,18:30,10/01/2022
الدوري الإسباني,مايوركا,برشلونة,0,1,21:00,10/01/2022
الدوري الإسباني,اسبانيول,فالنسيا,2,2,14:00,10/02/2022
الدوري الإسباني,سيلتا فيجو,ريال بيتيس,1,0,16:15,10/02/2022
الدوري الإسباني,جيرونا,ريال سوسيداد,3,5,18:30,10/02/2022
الدوري الإسباني,ريال مدريد,أوساسونا,1,1,21:00,10/02/2022
الدوري الإسباني,رايو فاييكانو,إلتشي,2,1,21:00,10/03/2022
دوري أبطال أوروبا,مارسيليا,سبورتينج لشبونة,4,1,18:45,10/04/2022
دوري أبطال أوروبا,بايرن ميونيخ,فيكتوريا بلزن,5,0,18:45,10/04/2022
دوري أبطال أوروبا,آ. فرانكفورت,توتنهام هوتسبر,0,0,21:00,10/04/2022
دوري أبطال أوروبا,إنتر ميلان,برشلونة,1,0,21:00,10/04/2022
دوري أبطال أوروبا,أياكس امستردام,نابولي,1,6,21:00,10/04/2022
دوري أبطال أوروبا,ليفربول,جلاسكو رينجرز,2,0,21:00,10/04/2022
دوري أبطال أوروبا,كلوب بروج,اتلتيكو مدريد,2,0,21:00,10/04/2022
دوري أبطال أوروبا,بورتو,باير ليفركوزن,2,0,21:00,10/04/2022
دوري أبطال أوروبا,لايبزيج,سلتيك,3,1,18:45,10/05/2022
دوري أبطال أوروبا,ريد بول سالزبورج,دينامو زغرب,1,0,18:45,10/05/2022
دوري أبطال أوروبا,اشبيلية,بروسيا دورتموند,1,4,21:00,10/05/2022
دوري أبطال أوروبا,بنفيكا,باريس سان جيرمان,1,1,21:00,10/05/2022
دوري أبطال أوروبا,يوفنتوس,مكابي حيفا,3,1,21:00,10/05/2022
دوري أبطال أوروبا,مانشستر سيتي,كوبنهاجن,5,0,21:00,10/05/2022
دوري أبطال أوروبا,ريال مدريد,شاختار دونيتسك,2,1,21:00,10/05/2022
دوري أبطال أوروبا,تشيلسي,ميلان,3,0,21:00,10/05/2022
الدوري الأوروبي,زيورخ,إيندهوفن,1,5,18:45,10/06/2022
الدوري الأوروبي,هلسنكي,لودوجوريتس,1,1,18:45,10/06/2022
الدوري الأوروبي,مالمو,يونيون برلين,0,1,18:45,10/06/2022
الدوري الأوروبي,شيريف تيراسبول,ريال سوسيداد,0,2,18:45,10/06/2022
الدوري الأوروبي,أومونيا,مانشستر يونايتد,2,3,18:45,10/06/2022
الدوري الأوروبي,شتورم جراتس,لاتسيو,0,0,18:45,10/06/2022
الدوري الأوروبي,سرفينا زافيزدا,فيرينكفاروسي,4,1,18:45,10/06/2022
الدوري الأوروبي,موناكو,طرابزون سبور,3,1,18:45,10/06/2022
الدوري الأوروبي,أرسنال,جليمت,3,0,21:00,10/06/2022
الدوري الأوروبي,فنربخشة,آيك لارانكا,2,0,21:00,10/06/2022
الدوري الأوروبي,روما,ريال بيتيس,1,2,21:00,10/06/2022
الدوري الأوروبي,سبورتينج براجا,سان جيلواز,1,2,21:00,10/06/2022
الدوري الأوروبي,ميتييلاند,فينورد,2,2,21:00,10/06/2022
الدوري الأوروبي,فرايبورج,نانت,2,0,21:00,10/06/2022
الدوري الأوروبي,أولمبياكوس,كاراباج اجدام,0,3,21:00,10/06/2022
الدوري الأوروبي,رين,دينامو كييف,2,1,21:00,10/06/2022
دوري المؤتمر الأوروبي,أندرلخت,وست هام يونايتد,0,1,18:45,10/06/2022
دوري المؤتمر الأوروبي,سيلكيبورج,ستيوا بوخارست,5,0,18:45,10/06/2022
دوري المؤتمر الأوروبي,ليخ بوزنان,هابويل بئر سبع,0,0,18:45,10/06/2022
دوري المؤتمر الأوروبي,سلوفاكو,نيس,0,1,18:45,10/06/2022
دوري المؤتمر الأوروبي,دنيبرو-1,فادوز,2,2,18:45,10/06/2022
دوري المؤتمر الأوروبي,مولده,شامروك روفرز,3,0,18:45,10/06/2022
دوري المؤتمر الأوروبي,سيفاسبور,بالكاني,3,4,18:45,10/06/2022
دوري المؤتمر الأوروبي,بيونيك,زالجيريس فيلنوس,2,0,18:45,10/06/2022
دوري المؤتمر الأوروبي,هارت أوف ميدلوثيان,فيورنتينا,0,3,21:00,10/06/2022
دوري المؤتمر الأوروبي,نادي آر إف إس,إسطنبول باشاكشهير,0,0,21:00,10/06/2022
دوري المؤتمر الأوروبي,فياريال,أوستريا فيينا,5,0,21:00,10/06/2022
دوري المؤتمر الأوروبي,كولن,بارتيزان,0,1,21:00,10/06/2022
دوري المؤتمر الأوروبي,الكمار,ابولون ليماسول,3,2,21:00,10/06/2022
دوري المؤتمر الأوروبي,جينت,يورجوردينس,0,1,21:00,10/06/2022
دوري المؤتمر الأوروبي,سلافيا براج,كلوج,0,1,21:00,10/06/2022
دوري المؤتمر الأوروبي,بازل,سلوفان براتيسلافا,0,2,21:00,10/06/2022
الدوري الإسباني,أوساسونا,فالنسيا,1,2,21:00,10/07/2022
دوري أبطال أفريقيا,المريخ,أهلي طرابلس,2,0,16:00,10/07/2022
الدوري الإسباني,الميريا,رايو فاييكانو,3,1,14:00,10/08/2022
الدوري الإسباني,اتلتيكو مدريد,جيرونا,2,1,16:15,10/08/2022
الدوري الإسباني,اشبيلية,أتلتيك بلباو,1,1,18:30,10/08/2022
الدوري الإسباني,خيتافي,ريال مدريد,0,1,21:00,10/08/2022
الكونفيدرالية الأفريقية,ساينت ميشل,موتيما بمبي,0,1,14:00,10/08/2022
الكونفيدرالية الأفريقية,أيه اس كيجالي,النصر,0,0,15:00,10/08/2022
الكونفيدرالية الأفريقية,دي مابوتو,ديابل نوار,2,1,15:00,10/08/2022
الكونفيدرالية الأفريقية,كيبانجا,الافريقي التونسي,0,0,15:15,10/08/2022
الكونفيدرالية الأفريقية,جاجنوا,شبيبة الساورة,1,0,17:00,10/08/2022
الكونفيدرالية الأفريقية,سانت إيلوا لوبوبو,ساجرادا اسبيرانسا,2,0,17:00,10/08/2022
الكونفيدرالية الأفريقية,ريال باماكو,هارتس اوف اوك,3,0,18:00,10/08/2022
الكونفيدرالية الأفريقية,هلال الساحل,بيراميدز,0,2,18:00,10/08/2022
الكونفيدرالية الأفريقية,الأخضر,عزام يونايتد,3,0,19:00,10/08/2022
دوري أبطال أفريقيا,يانج افريكانز,الهلال السوداني,1,1,15:00,10/08/2022
دوري أبطال أفريقيا,اسكو كارا,شبيبة القبائل,1,2,17:00,10/08/2022
دوري أبطال أفريقيا,نيجيليك,الرجاء البيضاوي,0,2,17:30,10/08/2022
دوري أبطال أفريقيا,كاب تاون,بترو أتليتكو,0,3,17:30,10/08/2022
الدوري الإسباني,بلد الوليد,ريال بيتيس,0,0,14:00,10/09/2022
الدوري الإسباني,قادش,اسبانيول,2,2,16:15,10/09/2022
الدوري الإسباني,ريال سوسيداد,فياريال,1,0,18:30,10/09/2022
الدوري الإسباني,برشلونة,سيلتا فيجو,1,0,21:00,10/09/2022
الكونفيدرالية الأفريقية,فاسيل كينيما,الصفاقســــي,0,0,15:00,10/09/2022
الكونفيدرالية الأفريقية,الجيكو بلس,مارومو جالانتس,1,3,15:00,10/09/2022
الكونفيدرالية الأفريقية,رويال إيه إم,زيسكو,0,0,16:00,10/09/2022
الكونفيدرالية الأفريقية,كوارا يونايتد,نهضة بركان,3,1,17:00,10/09/2022
الكونفيدرالية الأفريقية,كالون,مودرن سبورت,0,2,18:00,10/09/2022
الكونفيدرالية الأفريقية,اسكو كارا,اتحاد العاصمة,0,2,18:00,10/09/2022
الكونفيدرالية الأفريقية,الجيش الملكي,اشانتي جولدن بويز,4,0,21:00,10/09/2022
دوري أبطال أفريقيا,فايبرز,مازيمبي,0,0,15:00,10/09/2022
دوري أبطال أفريقيا,رويال ليبوردس,القطن الكاميروني,1,2,15:00,10/09/2022
دوري أبطال أفريقيا,الإتحاد المنستيري,الأهلي,0,1,16:00,10/09/2022
دوري أبطال أفريقيا,لا باس,ماميلودي صنداونز,0,7,16:00,10/09/2022
دوري أبطال أفريقيا,ريفرز يونايتد,الوداد البيضاوي,2,1,17:00,10/09/2022
دوري أبطال أفريقيا,بلاتو يونايتد,الترجى الرياضي,2,1,17:00,10/09/2022
دوري أبطال أفريقيا,أول أغسطس,سيمبا,1,3,17:00,10/09/2022
دوري أبطال أفريقيا,أسيك أبيدجـــــان,حوريا كوناكري,0,1,18:00,10/09/2022
دوري أبطال أفريقيا,دجوليبا,شباب بلوزداد,2,1,18:00,10/09/2022
دوري أبطال أفريقيا,فلامبو,الزمالك,0,1,19:00,10/09/2022
الدوري الإسباني,إلتشي,مايوركا,1,1,21:00,10/10/2022
دوري أبطال أوروبا,كوبنهاجن,مانشستر سيتي,0,0,18:45,10/11/2022
دوري أبطال أوروبا,مكابي حيفا,يوفنتوس,2,0,18:45,10/11/2022
دوري أبطال أوروبا,بروسيا دورتموند,اشبيلية,1,1,21:00,10/11/2022
دوري أبطال أوروبا,باريس سان جيرمان,بنفيكا,1,1,21:00,10/11/2022
دوري أبطال أوروبا,سلتيك,لايبزيج,0,2,21:00,10/11/2022
دوري أبطال أوروبا,شاختار دونيتسك,ريال مدريد,1,1,21:00,10/11/2022
دوري أبطال أوروبا,دينامو زغرب,ريد بول سالزبورج,1,1,21:00,10/11/2022
دوري أبطال أوروبا,ميلان,تشيلسي,0,2,21:00,10/11/2022
دوري أبطال أوروبا,اتلتيكو مدريد,كلوب بروج,0,0,18:45,10/12/2022
دوري أبطال أوروبا,نابولي,أياكس امستردام,4,2,18:45,10/12/2022
دوري أبطال أوروبا,جلاسكو رينجرز,ليفربول,1,7,21:00,10/12/2022
دوري أبطال أوروبا,باير ليفركوزن,بورتو,0,3,21:00,10/12/2022
دوري أبطال أوروبا,فيكتوريا بلزن,بايرن ميونيخ,2,4,21:00,10/12/2022
دوري أبطال أوروبا,توتنهام هوتسبر,آ. فرانكفورت,3,2,21:00,10/12/2022
دوري أبطال أوروبا,برشلونة,إنتر ميلان,3,3,21:00,10/12/2022
دوري أبطال أوروبا,سبورتينج لشبونة,مارسيليا,0,2,21:00,10/12/2022
الدوري الأوروبي,كاراباج اجدام,أولمبياكوس,0,0,18:45,10/13/2022
الدوري الأوروبي,سان جيلواز,سبورتينج براجا,3,3,18:45,10/13/2022
الدوري الأوروبي,آيك لارانكا,فنربخشة,1,2,18:45,10/13/2022
الدوري الأوروبي,ريال بيتيس,روما,1,1,18:45,10/13/2022
الدوري الأوروبي,جليمت,أرسنال,0,1,18:45,10/13/2022
الدوري الأوروبي,دينامو كييف,رين,0,1,18:45,10/13/2022
الدوري الأوروبي,فينورد,ميتييلاند,2,2,18:45,10/13/2022
الدوري الأوروبي,نانت,فرايبورج,0,4,18:45,10/13/2022
الدوري الأوروبي,فيرينكفاروسي,سرفينا زافيزدا,2,1,21:00,10/13/2022
الدوري الأوروبي,لاتسيو,شتورم جراتس,2,2,21:00,10/13/2022
الدوري الأوروبي,لودوجوريتس,هلسنكي,2,0,21:00,10/13/2022
الدوري الأوروبي,مانشستر يونايتد,أومونيا,1,0,21:00,10/13/2022
الدوري الأوروبي,إيندهوفن,زيورخ,5,0,21:00,10/13/2022
الدوري الأوروبي,ريال سوسيداد,شيريف تيراسبول,3,0,21:00,10/13/2022
الدوري الأوروبي,طرابزون سبور,موناكو,4,0,21:00,10/13/2022
الدوري الأوروبي,يونيون برلين,مالمو,1,0,21:00,10/13/2022
دوري المؤتمر الأوروبي,إسطنبول باشاكشهير,نادي آر إف إس,3,0,18:45,10/13/2022
دوري المؤتمر الأوروبي,فيورنتينا,هارت أوف ميدلوثيان,5,1,18:45,10/13/2022
دوري المؤتمر الأوروبي,أوستريا فيينا,فياريال,0,1,18:45,10/13/2022
دوري المؤتمر الأوروبي,بارتيزان,كولن,2,0,18:45,10/13/2022
دوري المؤتمر الأوروبي,ابولون ليماسول,الكمار,1,0,18:45,10/13/2022
دوري المؤتمر الأوروبي,يورجوردينس,جينت,4,2,18:45,10/13/2022
دوري المؤتمر الأوروبي,كلوج,سلافيا براج,2,0,18:45,10/13/2022
دوري المؤتمر الأوروبي,سلوفان براتيسلافا,بازل,3,3,18:45,10/13/2022
دوري المؤتمر الأوروبي,ستيوا بوخارست,سيلكيبورج,0,5,21:00,10/13/2022
دوري المؤتمر الأوروبي,وست هام يونايتد,أندرلخت,2,1,21:00,10/13/2022
دوري المؤتمر الأوروبي,هابويل بئر سبع,ليخ بوزنان,1,1,21:00,10/13/2022
دوري المؤتمر الأوروبي,نيس,سلوفاكو,1,2,21:00,10/13/2022
دوري المؤتمر الأوروبي,فادوز,دنيبرو-1,1,2,21:00,10/13/2022
دوري المؤتمر الأوروبي,شامروك روفرز,مولده,0,2,21:00,10/13/2022
دوري المؤتمر الأوروبي,بالكاني,سيفاسبور,1,2,21:00,10/13/2022
دوري المؤتمر الأوروبي,زالجيريس فيلنوس,بيونيك,2,1,21:00,10/13/2022
الدوري الإسباني,رايو فاييكانو,خيتافي,0,0,21:00,10/14/2022
الكونفيدرالية الأفريقية,اشانتي جولدن بويز,الجيش الملكي,0,1,18:00,10/14/2022
دوري أبطال أفريقيا,بترو أتليتكو,كاب تاون,1,0,17:00,10/14/2022
دوري أبطال أفريقيا,ماميلودي صنداونز,لا باس,8,1,17:30,10/14/2022
دوري أبطال أفريقيا,الزمالك,فلامبو,5,1,19:00,10/14/2022
دوري أبطال أفريقيا,شباب بلوزداد,دجوليبا,2,0,20:30,10/14/2022
الدوري الإسباني,جيرونا,قادش,1,1,14:00,10/15/2022
الدوري الإسباني,فالنسيا,إلتشي,2,2,16:15,10/15/2022
الدوري الإسباني,مايوركا,اشبيلية,0,1,18:30,10/15/2022
الدوري الإسباني,أتلتيك بلباو,اتلتيكو مدريد,0,1,21:00,10/15/2022
الكونفيدرالية الأفريقية,مارومو جالانتس,الجيكو بلس,1,0,15:00,10/15/2022
الكونفيدرالية الأفريقية,زيسكو,رويال إيه إم,1,1,15:00,10/15/2022
الكونفيدرالية الأفريقية,شبيبة الساورة,جاجنوا,0,0,16:00,10/15/2022
الكونفيدرالية الأفريقية,الصفاقســــي,فاسيل كينيما,1,0,17:00,10/15/2022
الكونفيدرالية الأفريقية,ساجرادا اسبيرانسا,سانت إيلوا لوبوبو,0,0,17:30,10/15/2022
الكونفيدرالية الأفريقية,بيراميدز,هلال الساحل,7,0,18:00,10/15/2022
الكونفيدرالية الأفريقية,نهضة بركان,كوارا يونايتد,2,0,21:00,10/15/2022
دوري أبطال أفريقيا,مازيمبي,فايبرز,0,0,15:00,10/15/2022
دوري أبطال أفريقيا,الترجى الرياضي,بلاتو يونايتد,1,0,18:00,10/15/2022
دوري أبطال أفريقيا,الأهلي,الإتحاد المنستيري,3,0,18:00,10/15/2022
دوري أبطال أفريقيا,أهلي طرابلس,المريخ,3,1,19:00,10/15/2022
دوري أبطال أفريقيا,الرجاء البيضاوي,نيجيليك,1,0,19:00,10/15/2022
دوري أبطال أفريقيا,شبيبة القبائل,اسكو كارا,1,1,20:00,10/15/2022
الدوري الإسباني,سيلتا فيجو,ريال سوسيداد,1,2,14:00,10/16/2022
الدوري الإسباني,ريال مدريد,برشلونة,3,1,16:15,10/16/2022
الدوري الإسباني,اسبانيول,بلد الوليد,1,0,18:30,10/16/2022
الدوري الإسباني,ريال بيتيس,الميريا,3,1,21:00,10/16/2022
الكونفيدرالية الأفريقية,ديابل نوار,دي مابوتو,3,0,16:30,10/16/2022
الكونفيدرالية الأفريقية,موتيما بمبي,ساينت ميشل,2,0,16:30,10/16/2022
الكونفيدرالية الأفريقية,الافريقي التونسي,كيبانجا,7,0,17:00,10/16/2022
الكونفيدرالية الأفريقية,هارتس اوف اوك,ريال باماكو,1,0,17:00,10/16/2022
الكونفيدرالية الأفريقية,عزام يونايتد,الأخضر,2,0,18:00,10/16/2022
الكونفيدرالية الأفريقية,النصر,أيه اس كيجالي,1,0,19:00,10/16/2022
الكونفيدرالية الأفريقية,مودرن سبورت,كالون,4,0,19:00,10/16/2022
الكونفيدرالية الأفريقية,اتحاد العاصمة,اسكو كارا,2,1,20:00,10/16/2022
دوري أبطال أفريقيا,سيمبا,أول أغسطس,1,0,15:00,10/16/2022
دوري أبطال أفريقيا,رايل كلوب دو كاديوجو,فيتا كلوب,0,0,16:00,10/16/2022
دوري أبطال أفريقيا,حوريا كوناكري,أسيك أبيدجـــــان,1,1,18:00,10/16/2022
دوري أبطال أفريقيا,القطن الكاميروني,رويال ليبوردس,2,1,19:00,10/16/2022
دوري أبطال أفريقيا,الهلال السوداني,يانج افريكانز,1,0,20:00,10/16/2022
دوري أبطال أفريقيا,الوداد البيضاوي,ريفرز يونايتد,6,0,21:00,10/16/2022
الدوري الإسباني,فياريال,أوساسونا,2,0,21:00,10/17/2022
الدوري الإسباني,اشبيلية,فالنسيا,1,1,19:00,10/18/2022
الدوري الإسباني,خيتافي,أتلتيك بلباو,2,2,20:00,10/18/2022
الدوري الإسباني,اتلتيكو مدريد,رايو فاييكانو,1,1,21:00,10/18/2022
الدوري الإسباني,بلد الوليد,سيلتا فيجو,4,1,19:00,10/19/2022
الدوري الإسباني,قادش,ريال بيتيس,0,0,19:00,10/19/2022
الدوري الإسباني,ريال سوسيداد,مايوركا,1,0,20:00,10/19/2022
الدوري الإسباني,إلتشي,ريال مدريد,0,3,21:00,10/19/2022
الدوري الإسباني,الميريا,جيرونا,3,2,19:00,10/20/2022
الدوري الإسباني,أوساسونا,اسبانيول,1,0,20:00,10/20/2022
الدوري الإسباني,برشلونة,فياريال,3,0,21:00,10/20/2022
دوري أبطال أفريقيا,فيتا كلوب,رايل كلوب دو كاديوجو,0,0,16:30,10/20/2022
الدوري الأوروبي,أرسنال,إيندهوفن,1,0,19:00,10/20/2022
الدوري الإسباني,رايو فاييكانو,قادش,5,1,14:00,10/22/2022
الدوري الإسباني,بلد الوليد,ريال سوسيداد,1,0,16:15,10/22/2022
الدوري الإسباني,فالنسيا,مايوركا,1,2,18:30,10/22/2022
الدوري الإسباني,ريال مدريد,اشبيلية,3,1,21:00,10/22/2022
الدوري الإسباني,اسبانيول,إلتشي,2,2,14:00,10/23/2022
الدوري الإسباني,ريال بيتيس,اتلتيكو مدريد,1,2,16:15,10/23/2022
الدوري الإسباني,جيرونا,أوساسونا,1,1,18:30,10/23/2022
الدوري الإسباني,فياريال,الميريا,2,1,18:30,10/23/2022
الدوري الإسباني,برشلونة,أتلتيك بلباو,4,0,21:00,10/23/2022
الدوري الإسباني,سيلتا فيجو,خيتافي,1,1,21:00,10/24/2022
دوري أبطال أوروبا,ريد بول سالزبورج,تشيلسي,1,2,18:45,10/25/2022
دوري أبطال أوروبا,اشبيلية,كوبنهاجن,3,0,18:45,10/25/2022
دوري أبطال أوروبا,باريس سان جيرمان,مكابي حيفا,7,2,21:00,10/25/2022
دوري أبطال أوروبا,بنفيكا,يوفنتوس,4,3,21:00,10/25/2022
دوري أبطال أوروبا,دينامو زغرب,ميلان,0,4,21:00,10/25/2022
دوري أبطال أوروبا,لايبزيج,ريال مدريد,3,2,21:00,10/25/2022
دوري أبطال أوروبا,سلتيك,شاختار دونيتسك,1,1,21:00,10/25/2022
دوري أبطال أوروبا,بروسيا دورتموند,مانشستر سيتي,0,0,21:00,10/25/2022
دوري أبطال أوروبا,إنتر ميلان,فيكتوريا بلزن,4,0,18:45,10/26/2022
دوري أبطال أوروبا,كلوب بروج,بورتو,0,4,18:45,10/26/2022
دوري أبطال أوروبا,اتلتيكو مدريد,باير ليفركوزن,2,2,21:00,10/26/2022
دوري أبطال أوروبا,أياكس امستردام,ليفربول,0,3,21:00,10/26/2022
دوري أبطال أوروبا,نابولي,جلاسكو رينجرز,3,0,21:00,10/26/2022
دوري أبطال أوروبا,برشلونة,بايرن ميونيخ,0,3,21:00,10/26/2022
دوري أبطال أوروبا,آ. فرانكفورت,مارسيليا,2,1,21:00,10/26/2022
دوري أبطال أوروبا,توتنهام هوتسبر,سبورتينج لشبونة,1,1,21:00,10/26/2022
الدوري الأوروبي,زيورخ,جليمت,2,1,18:45,10/27/2022
الدوري الأوروبي,إيندهوفن,أرسنال,2,0,18:45,10/27/2022
الدوري الأوروبي,لاتسيو,ميتييلاند,2,1,18:45,10/27/2022
الدوري الأوروبي,آيك لارانكا,دينامو كييف,3,3,18:45,10/27/2022
الدوري الأوروبي,فنربخشة,رين,3,3,18:45,10/27/2022
الدوري الأوروبي,لودوجوريتس,ريال بيتيس,0,1,18:45,10/27/2022
الدوري الأوروبي,مالمو,سان جيلواز,0,2,18:45,10/27/2022
الدوري الأوروبي,يونيون برلين,سبورتينج براجا,1,0,18:45,10/27/2022
الدوري الأوروبي,مانشستر يونايتد,شيريف تيراسبول,3,0,21:00,10/27/2022
الدوري الأوروبي,أومونيا,ريال سوسيداد,0,2,21:00,10/27/2022
الدوري الأوروبي,هلسنكي,روما,1,2,21:00,10/27/2022
الدوري الأوروبي,شتورم جراتس,فينورد,1,0,21:00,10/27/2022
الدوري الأوروبي,فرايبورج,أولمبياكوس,1,1,21:00,10/27/2022
الدوري الأوروبي,نانت,كاراباج اجدام,2,1,21:00,10/27/2022
الدوري الأوروبي,سرفينا زافيزدا,طرابزون سبور,2,1,21:00,10/27/2022
الدوري الأوروبي,فيرينكفاروسي,موناكو,1,1,21:00,10/27/2022
دوري المؤتمر الأوروبي,فيورنتينا,إسطنبول باشاكشهير,2,1,18:45,10/27/2022
دوري المؤتمر الأوروبي,أندرلخت,ستيوا بوخارست,2,2,18:45,10/27/2022
دوري المؤتمر الأوروبي,فياريال,هابويل بئر سبع,2,2,18:45,10/27/2022
دوري المؤتمر الأوروبي,أوستريا فيينا,ليخ بوزنان,1,1,18:45,10/27/2022
دوري المؤتمر الأوروبي,نيس,بارتيزان,2,1,18:45,10/27/2022
دوري المؤتمر الأوروبي,فادوز,الكمار,1,2,18:45,10/27/2022
دوري المؤتمر الأوروبي,هارت أوف ميدلوثيان,نادي آر إف إس,2,1,21:00,10/27/2022
دوري المؤتمر الأوروبي,وست هام يونايتد,سيلكيبورج,1,0,21:00,10/27/2022
دوري المؤتمر الأوروبي,دنيبرو-1,ابولون ليماسول,1,0,21:00,10/27/2022
دوري المؤتمر الأوروبي,مولده,يورجوردينس,2,3,21:00,10/27/2022
دوري المؤتمر الأوروبي,شامروك روفرز,جينت,1,1,21:00,10/27/2022
دوري المؤتمر الأوروبي,بالكاني,سلافيا براج,0,1,21:00,10/27/2022
دوري المؤتمر الأوروبي,سيفاسبور,كلوج,3,0,21:00,10/27/2022
دوري المؤتمر الأوروبي,بازل,زالجيريس فيلنوس,2,2,21:00,10/27/2022
دوري المؤتمر الأوروبي,سلوفان براتيسلافا,بيونيك,2,1,21:00,10/27/2022
الدوري الإسباني,مايوركا,اسبانيول,1,1,21:00,10/28/2022
دوري المؤتمر الأوروبي,سلوفاكو,كولن,0,1,13:00,10/28/2022
الدوري الإسباني,الميريا,سيلتا فيجو,3,1,14:00,10/29/2022
الدوري الإسباني,قادش,اتلتيكو مدريد,3,2,16:15,10/29/2022
الدوري الإسباني,اشبيلية,رايو فاييكانو,0,1,18:30,10/29/2022
الدوري الإسباني,فالنسيا,برشلونة,0,1,21:00,10/29/2022
الدوري الإسباني,أوساسونا,بلد الوليد,2,0,15:00,10/30/2022
الدوري الإسباني,ريال مدريد,جيرونا,1,1,17:15,10/30/2022
الدوري الإسباني,أتلتيك بلباو,فياريال,1,0,19:30,10/30/2022
الدوري الإسباني,ريال سوسيداد,ريال بيتيس,0,2,22:00,10/30/2022
الدوري الإسباني,إلتشي,خيتافي,0,1,22:00,10/31/2022
دوري أبطال أوروبا,باير ليفركوزن,كلوب بروج,0,0,19:45,11/01/2022
دوري أبطال أوروبا,بورتو,اتلتيكو مدريد,2,1,19:45,11/01/2022
دوري أبطال أوروبا,ليفربول,نابولي,2,0,22:00,11/01/2022
دوري أبطال أوروبا,جلاسكو رينجرز,أياكس امستردام,1,3,22:00,11/01/2022
دوري أبطال أوروبا,بايرن ميونيخ,إنتر ميلان,2,0,22:00,11/01/2022
دوري أبطال أوروبا,سبورتينج لشبونة,آ. فرانكفورت,1,2,22:00,11/01/2022
دوري أبطال أوروبا,فيكتوريا بلزن,برشلونة,2,4,22:00,11/01/2022
دوري أبطال أوروبا,مارسيليا,توتنهام هوتسبر,1,2,22:00,11/01/2022
